DISEASE,STATE,CASES,VACCINATED,YEAR
Children more than 16 years given TT16,Daman & Diu,5000,2020,2010
Children more than 16 years given TT16,Daman & Diu,5000,1974,2011
Children more than 16 years given TT16,Daman & Diu,5000,2286,2012
Children more than 16 years given TT16,Daman & Diu,5000,2307,2013
Children more than 16 years given TT16,Daman & Diu,5000,2587,2014
Children more than 16 years given TT16,Daman & Diu,5000,2503,2015
Children more than 16 years given TT16,Daman & Diu,5000,2608,2016
Children more than 16 years given TT16,Daman & Diu,5000,2492,2017
Children more than 16 years given TT16,Daman & Diu,6590,3462,2018
Children more than 16 years given TT16,Daman & Diu,6870,3149,2019
Children more than 16 years given TT16,Delhi,301000,151167,2008
Children more than 16 years given TT16,Delhi,315000,166972,2009
Children more than 16 years given TT16,Delhi,323000,150547,2010
Children more than 16 years given TT16,Delhi,290000,161048,2011
Children more than 16 years given TT16,Delhi,295000,181668,2012
Children more than 16 years given TT16,Delhi,303000,169343,2013
Children more than 16 years given TT16,Delhi,311000,180932,2014
Children more than 16 years given TT16,Delhi,315000,213871,2015
Children more than 16 years given TT16,Delhi,294000,214458,2016
Children more than 16 years given TT16,Delhi,326000,207150,2017
Children more than 16 years given TT16,Delhi,311590,211320,2018
Children more than 16 years given TT16,Delhi,320430,221361,2019
Children more than 16 years given TT16,Lakshadweep,1000,136,2008
Children more than 16 years given TT16,Lakshadweep,1000,701,2009
Children more than 16 years given TT16,Lakshadweep,1000,601,2010
Children more than 16 years given TT16,Lakshadweep,1000,698,2011
Children more than 16 years given TT16,Lakshadweep,1000,671,2012
Children more than 16 years given TT16,Lakshadweep,1000,742,2013
Children more than 16 years given TT16,Lakshadweep,1000,788,2014
Children more than 16 years given TT16,Lakshadweep,1000,761,2015
Children more than 16 years given TT16,Lakshadweep,1000,730,2016
Children more than 16 years given TT16,Lakshadweep,1000,711,2017
Children more than 16 years given TT16,Puducherry,19000,10266,2008
Children more than 16 years given TT16,Puducherry,20000,12431,2009
Children more than 16 years given TT16,Puducherry,21000,12103,2010
Children more than 16 years given TT16,Puducherry,21000,11169,2011
Children more than 16 years given TT16,Puducherry,21000,10747,2012
Children more than 16 years given TT16,Puducherry,22000,9581,2013
Children more than 16 years given TT16,Puducherry,23000,10545,2014
Children more than 16 years given TT16,Puducherry,22000,11708,2015
Children more than 16 years given TT16,Puducherry,22000,11832,2016
Children more than 16 years given TT16,Puducherry,22000,11552,2017
Vitamin A Dose-1,All India,25099000,17818902,2008
Vitamin A Dose-1,All India,25186000,18413355,2009
Vitamin A Dose-1,All India,25536000,16572243,2010
Vitamin A Dose-1,All India,25301000,15671646,2011
Vitamin A Dose-1,All India,25421000,16054621,2012
Vitamin A Dose-1,All India,25594000,16557490,2013
Vitamin A Dose-1,All India,25928000,16488494,2014
Vitamin A Dose-1,All India,25870000,16614820,2015
Vitamin A Dose-1,All India,26252000,16681863,2016
Vitamin A Dose-1,All India,26311000,16615631,2017
Vitamin A Dose-1,All India,26009790,16273047,2018
Vitamin A Dose-1,All India,26297590,17538847,2019
Vitamin A Dose-1,Arunachal Pradesh,26000,11526,2008
Vitamin A Dose-1,Arunachal Pradesh,26000,9752,2009
Vitamin A Dose-1,Arunachal Pradesh,26000,11329,2010
Vitamin A Dose-1,Arunachal Pradesh,27000,10034,2011
Vitamin A Dose-1,Arunachal Pradesh,26000,12620,2012
Vitamin A Dose-1,Arunachal Pradesh,26000,14394,2013
Vitamin A Dose-1,Arunachal Pradesh,27000,12701,2014
Vitamin A Dose-1,Arunachal Pradesh,27000,15996,2015
Vitamin A Dose-1,Arunachal Pradesh,27000,12453,2016
Vitamin A Dose-1,Arunachal Pradesh,27000,13961,2017
Vitamin A Dose-1,Arunachal Pradesh,26370,14715,2018
Vitamin A Dose-1,Arunachal Pradesh,26620,14484,2019
Vitamin A Dose-1,Assam,673000,425829,2008
Vitamin A Dose-1,Assam,672000,430569,2009
Vitamin A Dose-1,Assam,680000,433545,2010
Vitamin A Dose-1,Assam,677000,404931,2011
Vitamin A Dose-1,Assam,676000,437417,2012
Vitamin A Dose-1,Assam,681000,446582,2013
Vitamin A Dose-1,Assam,690000,393351,2014
Vitamin A Dose-1,Assam,702000,434761,2015
Vitamin A Dose-1,Assam,710000,473727,2016
Vitamin A Dose-1,Assam,707000,419689,2017
Vitamin A Dose-1,Assam,690550,357944,2018
Vitamin A Dose-1,Assam,697710,441752,2019
Vitamin A Dose-1,Manipur,35000,32393,2008
Vitamin A Dose-1,Manipur,37000,34884,2009
Vitamin A Dose-1,Manipur,38000,33532,2010
Vitamin A Dose-1,Manipur,37000,34052,2011
Vitamin A Dose-1,Manipur,38000,33324,2012
Vitamin A Dose-1,Manipur,43000,36494,2013
Vitamin A Dose-1,Manipur,44000,33828,2014
Vitamin A Dose-1,Manipur,44000,33907,2015
Vitamin A Dose-1,Manipur,45000,30996,2016
Vitamin A Dose-1,Manipur,44000,30910,2017
Vitamin A Dose-1,Manipur,44780,27667,2018
Vitamin A Dose-1,Manipur,45210,29298,2019
Vitamin A Dose-1,Meghalaya,59000,37307,2008
Vitamin A Dose-1,Meghalaya,61000,46309,2009
Vitamin A Dose-1,Meghalaya,62000,49549,2010
Vitamin A Dose-1,Meghalaya,68000,49620,2011
Vitamin A Dose-1,Meghalaya,69000,55026,2012
Vitamin A Dose-1,Meghalaya,70000,57161,2013
Vitamin A Dose-1,Meghalaya,71000,56637,2014
Vitamin A Dose-1,Meghalaya,72000,55502,2015
Vitamin A Dose-1,Meghalaya,73000,51777,2016
Vitamin A Dose-1,Meghalaya,73000,53903,2017
Vitamin A Dose-1,Meghalaya,70660,48159,2018
Vitamin A Dose-1,Meghalaya,71350,54807,2019
Vitamin A Dose-1,Mizoram,18000,8418,2008
Vitamin A Dose-1,Mizoram,17000,17313,2009
Vitamin A Dose-1,Mizoram,17000,17122,2010
Vitamin A Dose-1,Mizoram,17000,14783,2011
Vitamin A Dose-1,Mizoram,17000,17610,2012
Vitamin A Dose-1,Mizoram,17000,15688,2013
Vitamin A Dose-1,Mizoram,17000,15205,2014
Vitamin A Dose-1,Mizoram,18000,14950,2015
Vitamin A Dose-1,Mizoram,18000,12941,2016
Vitamin A Dose-1,Mizoram,18000,13442,2017
Vitamin A Dose-1,Mizoram,17610,13594,2018
Vitamin A Dose-1,Mizoram,17790,13992,2019
Vitamin A Dose-1,Nagaland,37000,9642,2008
Vitamin A Dose-1,Nagaland,38000,19977,2009
Vitamin A Dose-1,Nagaland,38000,14924,2010
Vitamin A Dose-1,Nagaland,31000,14099,2011
Vitamin A Dose-1,Nagaland,30000,17885,2012
Vitamin A Dose-1,Nagaland,30000,16503,2013
Vitamin A Dose-1,Nagaland,31000,15810,2014
Vitamin A Dose-1,Nagaland,32000,16689,2015
Vitamin A Dose-1,Nagaland,32000,14995,2016
Vitamin A Dose-1,Nagaland,32000,15473,2017
Vitamin A Dose-1,Nagaland,28830,14149,2018
Vitamin A Dose-1,Nagaland,29100,14898,2019
Vitamin A Dose-1,Sikkim,11000,7846,2008
Vitamin A Dose-1,Sikkim,11000,5475,2009
Vitamin A Dose-1,Sikkim,11000,6676,2010
Vitamin A Dose-1,Sikkim,11000,6501,2011
Vitamin A Dose-1,Sikkim,11000,6105,2012
Vitamin A Dose-1,Sikkim,11000,6230,2013
Vitamin A Dose-1,Sikkim,11000,5782,2014
Vitamin A Dose-1,Sikkim,11000,5874,2015
Vitamin A Dose-1,Sikkim,11000,5638,2016
Vitamin A Dose-1,Sikkim,11000,5566,2017
Vitamin A Dose-1,Sikkim,10730,5523,2018
Vitamin A Dose-1,Sikkim,10830,5302,2019
Vitamin A Dose-1,Tripura,58000,38647,2008
Vitamin A Dose-1,Tripura,53000,35004,2009
Vitamin A Dose-1,Tripura,53000,38085,2010
Vitamin A Dose-1,Tripura,51000,39446,2011
Vitamin A Dose-1,Tripura,51000,41359,2012
Vitamin A Dose-1,Tripura,51000,41306,2013
Vitamin A Dose-1,Tripura,51000,39626,2014
Vitamin A Dose-1,Tripura,57000,37002,2015
Vitamin A Dose-1,Tripura,57000,36986,2016
Vitamin A Dose-1,Tripura,57000,36632,2017
Vitamin A Dose-1,Tripura,50400,36828,2018
Vitamin A Dose-1,Tripura,50900,37929,2019
Vitamin A Dose-1,Bihar,2617000,1446908,2008
Vitamin A Dose-1,Bihar,2615000,1620882,2009
Vitamin A Dose-1,Bihar,2652000,1286169,2010
Vitamin A Dose-1,Bihar,2775000,1202800,2011
Vitamin A Dose-1,Bihar,2814000,1332152,2012
Vitamin A Dose-1,Bihar,2842000,1623108,2013
Vitamin A Dose-1,Bihar,2877000,1705560,2014
Vitamin A Dose-1,Bihar,2734000,1781192,2015
Vitamin A Dose-1,Bihar,2765000,1917904,2016
Vitamin A Dose-1,Bihar,2839000,1788394,2017
Vitamin A Dose-1,Bihar,2899950,1870350,2018
Vitamin A Dose-1,Bihar,2929430,2028841,2019
Vitamin A Dose-1,Chhattisgarh,585000,384261,2008
Vitamin A Dose-1,Chhattisgarh,586000,422984,2009
Vitamin A Dose-1,Chhattisgarh,594000,389510,2010
Vitamin A Dose-1,Chhattisgarh,609000,381874,2011
Vitamin A Dose-1,Chhattisgarh,608000,369940,2012
Vitamin A Dose-1,Chhattisgarh,614000,377220,2013
Vitamin A Dose-1,Chhattisgarh,622000,397838,2014
Vitamin A Dose-1,Chhattisgarh,607000,377037,2015
Vitamin A Dose-1,Chhattisgarh,614000,383146,2016
Vitamin A Dose-1,Chhattisgarh,618000,372822,2017
Vitamin A Dose-1,Chhattisgarh,613190,366577,2018
Vitamin A Dose-1,Chhattisgarh,619860,404027,2019
Vitamin A Dose-1,Himachal Pradesh,110000,93794,2008
Vitamin A Dose-1,Himachal Pradesh,114000,94057,2009
Vitamin A Dose-1,Himachal Pradesh,115000,88916,2010
Vitamin A Dose-1,Himachal Pradesh,110000,83024,2011
Vitamin A Dose-1,Himachal Pradesh,109000,83561,2012
Vitamin A Dose-1,Himachal Pradesh,108000,81476,2013
Vitamin A Dose-1,Himachal Pradesh,109000,79412,2014
Vitamin A Dose-1,Himachal Pradesh,113000,80386,2015
Vitamin A Dose-1,Himachal Pradesh,119000,77381,2016
Vitamin A Dose-1,Himachal Pradesh,115000,74513,2017
Vitamin A Dose-1,Himachal Pradesh,113030,75350,2018
Vitamin A Dose-1,Himachal Pradesh,113840,73718,2019
Vitamin A Dose-1,Jammu & Kashmir,205000,167661,2008
Vitamin A Dose-1,Jammu & Kashmir,205000,184891,2009
Vitamin A Dose-1,Jammu & Kashmir,208000,161284,2010
Vitamin A Dose-1,Jammu & Kashmir,216000,154956,2011
Vitamin A Dose-1,Jammu & Kashmir,216000,153691,2012
Vitamin A Dose-1,Jammu & Kashmir,218000,136539,2013
Vitamin A Dose-1,Jammu & Kashmir,221000,147600,2014
Vitamin A Dose-1,Jammu & Kashmir,214000,161457,2015
Vitamin A Dose-1,Jammu & Kashmir,213000,160718,2016
Vitamin A Dose-1,Jammu & Kashmir,213000,163995,2017
Vitamin A Dose-1,Jammu & Kashmir,205080,161758,2018
Vitamin A Dose-1,Jammu & Kashmir,206890,166211,2019
Vitamin A Dose-1,Jharkhand,756000,448787,2008
Vitamin A Dose-1,Jharkhand,759000,502897,2009
Vitamin A Dose-1,Jharkhand,770000,479890,2010
Vitamin A Dose-1,Jharkhand,798000,424088,2011
Vitamin A Dose-1,Jharkhand,799000,432214,2012
Vitamin A Dose-1,Jharkhand,808000,495513,2013
Vitamin A Dose-1,Jharkhand,820000,478983,2014
Vitamin A Dose-1,Jharkhand,807000,521541,2015
Vitamin A Dose-1,Jharkhand,809000,545829,2016
Vitamin A Dose-1,Jharkhand,818000,565982,2017
Vitamin A Dose-1,Jharkhand,802290,486985,2018
Vitamin A Dose-1,Jharkhand,811510,565572,2019
Vitamin A Dose-1,Madhya Pradesh,1837000,1274827,2008
Vitamin A Dose-1,Madhya Pradesh,1838000,1227009,2009
Vitamin A Dose-1,Madhya Pradesh,1867000,1161851,2010
Vitamin A Dose-1,Madhya Pradesh,1853000,1024711,2011
Vitamin A Dose-1,Madhya Pradesh,1866000,1045086,2012
Vitamin A Dose-1,Madhya Pradesh,1878000,1039525,2013
Vitamin A Dose-1,Madhya Pradesh,1906000,1026628,2014
Vitamin A Dose-1,Madhya Pradesh,1897000,1022060,2015
Vitamin A Dose-1,Madhya Pradesh,1909000,1052403,2016
Vitamin A Dose-1,Madhya Pradesh,1940000,1062508,2017
Vitamin A Dose-1,Madhya Pradesh,1918030,1124387,2018
Vitamin A Dose-1,Madhya Pradesh,1942940,1207382,2019
Vitamin A Dose-1,Odisha,796000,434851,2008
Vitamin A Dose-1,Odisha,802000,596795,2009
Vitamin A Dose-1,Odisha,809000,511282,2010
Vitamin A Dose-1,Odisha,799000,493936,2011
Vitamin A Dose-1,Odisha,801000,548530,2012
Vitamin A Dose-1,Odisha,797000,505033,2013
Vitamin A Dose-1,Odisha,804000,530273,2014
Vitamin A Dose-1,Odisha,805000,512431,2015
Vitamin A Dose-1,Odisha,811000,494863,2016
Vitamin A Dose-1,Odisha,811000,473703,2017
Vitamin A Dose-1,Odisha,783130,477243,2018
Vitamin A Dose-1,Odisha,788810,488169,2019
Vitamin A Dose-1,Rajasthan,1701000,1162038,2008
Vitamin A Dose-1,Rajasthan,1709000,1143593,2009
Vitamin A Dose-1,Rajasthan,1737000,1060347,2010
Vitamin A Dose-1,Rajasthan,1716000,1008068,2011
Vitamin A Dose-1,Rajasthan,1728000,1012764,2012
Vitamin A Dose-1,Rajasthan,1737000,1049262,2013
Vitamin A Dose-1,Rajasthan,1762000,1038058,2014
Vitamin A Dose-1,Rajasthan,1749000,1014950,2015
Vitamin A Dose-1,Rajasthan,1773000,1008950,2016
Vitamin A Dose-1,Rajasthan,1787000,998171,2017
Vitamin A Dose-1,Rajasthan,1767770,969124,2018
