VACCINE,STATE,APPLICANTS,VACCINATED,YEAR
BCG,All India,25099000,20260277,2008
BCG,All India,25186000,19220026,2009
BCG,All India,25536000,18320469,2010
BCG,All India,25301000,17575796,2011
BCG,All India,25421000,17733443,2012
BCG,All India,25594000,17812748,2013
BCG,All India,25928000,18029375,2014
BCG,All India,25870000,18192105,2015
BCG,All India,26252000,18130436,2016
BCG,All India,26311000,17999258,2017
BCG,All India,26009790,17700130,2018
BCG,All India,26297590,18201424,2019
BCG,Arunachal Pradesh,26000,14423,2008
BCG,Arunachal Pradesh,26000,12679,2009
BCG,Arunachal Pradesh,26000,14703,2010
BCG,Arunachal Pradesh,27000,11742,2011
BCG,Arunachal Pradesh,26000,15437,2012
BCG,Arunachal Pradesh,26000,18054,2013
BCG,Arunachal Pradesh,27000,16660,2014
BCG,Arunachal Pradesh,27000,17234,2015
BCG,Arunachal Pradesh,27000,14851,2016
BCG,Arunachal Pradesh,27000,16355,2017
BCG,Arunachal Pradesh,26370,15063,2018
BCG,Arunachal Pradesh,26620,16122,2019
BCG,Assam,673000,513031,2008
BCG,Assam,672000,481146,2009
BCG,Assam,680000,483632,2010
BCG,Assam,677000,458042,2011
BCG,Assam,676000,496503,2012
BCG,Assam,681000,445752,2013
BCG,Assam,690000,470759,2014
BCG,Assam,702000,460576,2015
BCG,Assam,710000,519052,2016
BCG,Assam,707000,482245,2017
BCG,Assam,690550,431309,2018
BCG,Assam,697710,495620,2019
BCG,Manipur,35000,34679,2008
BCG,Manipur,37000,38475,2009
BCG,Manipur,38000,38215,2010
BCG,Manipur,37000,36769,2011
BCG,Manipur,38000,38807,2012
BCG,Manipur,43000,39066,2013
BCG,Manipur,44000,37916,2014
BCG,Manipur,44000,36471,2015
BCG,Manipur,45000,36306,2016
BCG,Manipur,44000,33569,2017
BCG,Manipur,44780,31115,2018
BCG,Manipur,45210,29878,2019
BCG,Meghalaya,59000,45264,2008
BCG,Meghalaya,61000,56665,2009
BCG,Meghalaya,62000,59206,2010
BCG,Meghalaya,68000,60060,2011
BCG,Meghalaya,69000,62333,2012
BCG,Meghalaya,70000,64568,2013
BCG,Meghalaya,71000,63684,2014
BCG,Meghalaya,72000,62529,2015
BCG,Meghalaya,73000,63463,2016
BCG,Meghalaya,73000,60698,2017
BCG,Meghalaya,70660,56233,2018
BCG,Meghalaya,71350,66861,2019
BCG,Mizoram,18000,8044,2008
BCG,Mizoram,17000,17896,2009
BCG,Mizoram,17000,16987,2010
BCG,Mizoram,17000,15345,2011
BCG,Mizoram,17000,18293,2012
BCG,Mizoram,17000,17651,2013
BCG,Mizoram,17000,17869,2014
BCG,Mizoram,18000,15485,2015
BCG,Mizoram,18000,15117,2016
BCG,Mizoram,18000,13187,2017
BCG,Mizoram,17610,14050,2018
BCG,Mizoram,17790,15386,2019
BCG,Nagaland,37000,9634,2008
BCG,Nagaland,38000,19460,2009
BCG,Nagaland,38000,15553,2010
BCG,Nagaland,31000,16437,2011
BCG,Nagaland,30000,20981,2012
BCG,Nagaland,30000,20503,2013
BCG,Nagaland,31000,20494,2014
BCG,Nagaland,32000,20694,2015
BCG,Nagaland,32000,19534,2016
BCG,Nagaland,32000,17608,2017
BCG,Nagaland,28830,15978,2018
BCG,Nagaland,29100,17072,2019
BCG,Sikkim,11000,6040,2008
BCG,Sikkim,11000,5751,2009
BCG,Sikkim,11000,6553,2010
BCG,Sikkim,11000,6762,2011
BCG,Sikkim,11000,6215,2012
BCG,Sikkim,11000,6196,2013
BCG,Sikkim,11000,6139,2014
BCG,Sikkim,11000,5972,2015
BCG,Sikkim,11000,5439,2016
BCG,Sikkim,11000,5455,2017
BCG,Sikkim,10730,5259,2018
BCG,Sikkim,10830,4927,2019
BCG,Tripura,58000,41303,2008
BCG,Tripura,53000,37824,2009
BCG,Tripura,53000,43036,2010
BCG,Tripura,51000,42025,2011
BCG,Tripura,51000,42210,2012
BCG,Tripura,51000,41176,2013
BCG,Tripura,51000,40186,2014
BCG,Tripura,57000,39932,2015
BCG,Tripura,57000,39023,2016
BCG,Tripura,57000,38458,2017
BCG,Tripura,50400,35529,2018
BCG,Tripura,50900,38116,2019
BCG,Bihar,2617000,1883491,2008
BCG,Bihar,2615000,1662241,2009
BCG,Bihar,2652000,1689146,2010
BCG,Bihar,2775000,1828174,2011
BCG,Bihar,2814000,1859806,2012
BCG,Bihar,2842000,1860600,2013
BCG,Bihar,2877000,1988741,2014
BCG,Bihar,2734000,2035960,2015
BCG,Bihar,2765000,2079830,2016
BCG,Bihar,2839000,2047391,2017
BCG,Bihar,2899950,2017335,2018
BCG,Bihar,2929430,2096424,2019
BCG,Chhattisgarh,585000,427078,2008
BCG,Chhattisgarh,586000,436619,2009
BCG,Chhattisgarh,594000,422900,2010
BCG,Chhattisgarh,609000,389690,2011
BCG,Chhattisgarh,608000,372012,2012
BCG,Chhattisgarh,614000,376364,2013
BCG,Chhattisgarh,622000,413958,2014
BCG,Chhattisgarh,607000,419744,2015
BCG,Chhattisgarh,614000,412391,2016
BCG,Chhattisgarh,618000,413819,2017
BCG,Chhattisgarh,613190,402031,2018
BCG,Chhattisgarh,619860,411552,2019
BCG,Himachal Pradesh,110000,96289,2008
BCG,Himachal Pradesh,114000,98386,2009
BCG,Himachal Pradesh,115000,97961,2010
BCG,Himachal Pradesh,110000,88915,2011
BCG,Himachal Pradesh,109000,90248,2012
BCG,Himachal Pradesh,108000,88523,2013
BCG,Himachal Pradesh,109000,82318,2014
BCG,Himachal Pradesh,113000,79116,2015
BCG,Himachal Pradesh,119000,75031,2016
BCG,Himachal Pradesh,115000,70666,2017
BCG,Himachal Pradesh,113030,69673,2018
BCG,Himachal Pradesh,113840,68627,2019
BCG,Jammu & Kashmir,205000,197690,2008
BCG,Jammu & Kashmir,205000,172066,2009
BCG,Jammu & Kashmir,208000,170511,2010
BCG,Jammu & Kashmir,216000,154204,2011
BCG,Jammu & Kashmir,216000,157811,2012
BCG,Jammu & Kashmir,218000,154259,2013
BCG,Jammu & Kashmir,221000,151287,2014
BCG,Jammu & Kashmir,214000,159435,2015
BCG,Jammu & Kashmir,213000,158442,2016
BCG,Jammu & Kashmir,213000,149350,2017
BCG,Jammu & Kashmir,205080,155595,2018
BCG,Jammu & Kashmir,206890,153028,2019
BCG,Jharkhand,756000,545409,2008
BCG,Jharkhand,759000,502964,2009
BCG,Jharkhand,770000,568701,2010
BCG,Jharkhand,798000,536112,2011
BCG,Jharkhand,799000,533147,2012
BCG,Jharkhand,808000,506145,2013
BCG,Jharkhand,820000,566492,2014
BCG,Jharkhand,807000,564614,2015
BCG,Jharkhand,809000,575912,2016
BCG,Jharkhand,818000,610918,2017
BCG,Jharkhand,802290,581659,2018
BCG,Jharkhand,811510,598318,2019
BCG,Madhya Pradesh,1837000,1380795,2008
BCG,Madhya Pradesh,1838000,1251811,2009
BCG,Madhya Pradesh,1867000,1210228,2010
BCG,Madhya Pradesh,1853000,1127961,2011
BCG,Madhya Pradesh,1866000,1065522,2012
BCG,Madhya Pradesh,1878000,1046581,2013
BCG,Madhya Pradesh,1906000,1028318,2014
BCG,Madhya Pradesh,1897000,1074019,2015
BCG,Madhya Pradesh,1909000,1040199,2016
BCG,Madhya Pradesh,1940000,1040393,2017
BCG,Madhya Pradesh,1918030,1049575,2018
BCG,Madhya Pradesh,1942940,1077183,2019
BCG,Odisha,796000,522635,2008
BCG,Odisha,802000,590444,2009
BCG,Odisha,809000,574448,2010
BCG,Odisha,799000,601810,2011
BCG,Odisha,801000,567464,2012
BCG,Odisha,797000,548597,2013
BCG,Odisha,804000,557968,2014
BCG,Odisha,805000,528096,2015
BCG,Odisha,811000,496953,2016
BCG,Odisha,811000,491520,2017
BCG,Odisha,783130,489562,2018
BCG,Odisha,788810,478435,2019
BCG,Rajasthan,1701000,1284266,2008
BCG,Rajasthan,1709000,1270623,2009
BCG,Rajasthan,1737000,1032088,2010
BCG,Rajasthan,1716000,1047442,2011
BCG,Rajasthan,1728000,1067816,2012
BCG,Rajasthan,1737000,1146367,2013
BCG,Rajasthan,1762000,1128909,2014
BCG,Rajasthan,1749000,1155622,2015
BCG,Rajasthan,1773000,1137850,2016
BCG,Rajasthan,1787000,1145288,2017
BCG,Rajasthan,1767770,1090973,2018
BCG,Rajasthan,1789690,1065198,2019
BCG,Uttar Pradesh,5282000,5278439,2008
BCG,Uttar Pradesh,5317000,4367219,2009
BCG,Uttar Pradesh,5412000,3843438,2010
BCG,Uttar Pradesh,5284000,3243649,2011
BCG,Uttar Pradesh,5318000,3460902,2012
BCG,Uttar Pradesh,5387000,3460522,2013
BCG,Uttar Pradesh,5477000,3504259,2014
BCG,Uttar Pradesh,5543000,3664799,2015
BCG,Uttar Pradesh,5631000,3638102,2016
BCG,Uttar Pradesh,5665000,3692244,2017
BCG,Uttar Pradesh,5606880,3639952,2018
BCG,Uttar Pradesh,5688500,3977858,2019
BCG,Uttarakhand,187000,142773,2008
BCG,Uttarakhand,187000,148774,2009
BCG,Uttarakhand,190000,135846,2010
BCG,Uttarakhand,185000,151833,2011
BCG,Uttarakhand,185000,138465,2012
BCG,Uttarakhand,184000,144237,2013
BCG,Uttarakhand,187000,137887,2014
BCG,Uttarakhand,189000,140631,2015
BCG,Uttarakhand,191000,130840,2016
BCG,Uttarakhand,189000,135013,2017
BCG,Uttarakhand,186220,139974,2018
BCG,Uttarakhand,188280,135174,2019
BCG,Andhra Pradesh Old,1465000,1147349,2008
BCG,Andhra Pradesh Old,1459000,1150298,2009
BCG,Andhra Pradesh Old,1472000,1123739,2010
BCG,Andhra Pradesh Old,1423000,1123901,2011
BCG,Andhra Pradesh Old,1439000,1104837,2012
BCG,Andhra Pradesh Old,1445000,1116038,2013
BCG,Goa,24000,21273,2008
BCG,Goa,23000,18687,2009
BCG,Goa,24000,18404,2010
BCG,Goa,20000,17538,2011
BCG,Goa,20000,16671,2012
BCG,Goa,20000,14097,2013
BCG,Goa,21000,14402,2014
BCG,Goa,21000,14502,2015
BCG,Goa,22000,14368,2016
BCG,Goa,21000,13322,2017
BCG,Goa,21430,14056,2018
BCG,Goa,21930,13821,2019
BCG,Gujarat,1246000,841447,2008
BCG,Gujarat,1244000,893423,2009
BCG,Gujarat,1261000,920051,2010
BCG,Gujarat,1243000,915040,2011
BCG,Gujarat,1251000,907724,2012
BCG,Gujarat,1251000,916312,2013
BCG,Gujarat,1267000,950799,2014
BCG,Gujarat,1273000,970150,2015
BCG,Gujarat,1354000,953999,2016
BCG,Gujarat,1292000,996821,2017
BCG,Gujarat,1277520,915266,2018
BCG,Gujarat,1290490,954962,2019
BCG,Haryana,541000,403576,2008
BCG,Haryana,541000,448919,2009
BCG,Haryana,550000,432164,2010
BCG,Haryana,532000,406322,2011
BCG,Haryana,537000,402237,2012
BCG,Haryana,539000,395045,2013
BCG,Haryana,548000,416413,2014
BCG,Haryana,556000,467546,2015
BCG,Haryana,555000,444913,2016
BCG,Haryana,564000,412227,2017
BCG,Haryana,564380,427170,2018
BCG,Haryana,571810,412873,2019
BCG,Karnataka,1099000,837417,2008
BCG,Karnataka,1107000,810909,2009
BCG,Karnataka,1119000,831580,2010
BCG,Karnataka,1114000,886106,2011
BCG,Karnataka,1110000,874910,2012
BCG,Karnataka,1110000,861144,2013
BCG,Karnataka,1121000,853105,2014
BCG,Karnataka,1122000,829488,2015
BCG,Karnataka,1157000,803451,2016
BCG,Karnataka,1131000,790027,2017
BCG,Karnataka,1111890,786508,2018
BCG,Karnataka,1120420,779125,2019
BCG,Kerala,493000,383445,2008
BCG,Kerala,494000,402265,2009
BCG,Kerala,497000,385295,2010
BCG,Kerala,504000,396665,2011
BCG,Kerala,497000,382705,2012
BCG,Kerala,493000,386796,2013
BCG,Kerala,496000,382337,2014
BCG,Kerala,503000,373334,2015
BCG,Kerala,516000,349871,2016
BCG,Kerala,509000,398016,2017
BCG,Kerala,491490,371237,2018
BCG,Kerala,493850,355675,2019
BCG,Maharashtra,1904000,1508152,2008
BCG,Maharashtra,1913000,1583632,2009
BCG,Maharashtra,1940000,1493022,2010
BCG,Maharashtra,1842000,1393891,2011
BCG,Maharashtra,1855000,1435430,2012
BCG,Maharashtra,1870000,1508745,2013
BCG,Maharashtra,1894000,1434879,2014
BCG,Maharashtra,1924000,1510638,2015
BCG,Maharashtra,1973000,1460487,2016
BCG,Maharashtra,1947000,1487815,2017
BCG,Maharashtra,1901290,1454771,2018
BCG,Maharashtra,1922630,1474705,2019
BCG,Punjab,454000,329636,2008
BCG,Punjab,452000,341481,2009
BCG,Punjab,457000,355249,2010
BCG,Punjab,438000,329402,2011
BCG,Punjab,435000,340041,2012
BCG,Punjab,435000,345656,2013
BCG,Punjab,440000,349100,2014
BCG,Punjab,440000,331939,2015
BCG,Punjab,444000,321235,2016
BCG,Punjab,440000,314676,2017
BCG,Punjab,435320,311791,2018
BCG,Punjab,438810,298209,2019
BCG,Tamil Nadu,1012000,816988,2008
BCG,Tamil Nadu,1036000,814476,2009
BCG,Tamil Nadu,1043000,811131,2010
BCG,Tamil Nadu,1126000,789974,2011
BCG,Tamil Nadu,1119000,771110,2012
BCG,Tamil Nadu,1118000,772661,2013
BCG,Tamil Nadu,1125000,739614,2014
BCG,Tamil Nadu,1118000,703037,2015
BCG,Tamil Nadu,1124000,698185,2016
BCG,Tamil Nadu,1115000,694448,2017
BCG,Tamil Nadu,1101530,748251,2018
BCG,Tamil Nadu,1106010,738006,2019
BCG,West Bengal,1508000,1248739,2008
BCG,West Bengal,1492000,1295781,2009
BCG,West Bengal,1505000,1242924,2010
BCG,West Bengal,1447000,1231072,2011
BCG,West Bengal,1442000,1200297,2012
BCG,West Bengal,1447000,1209954,2013
BCG,West Bengal,1459000,1184196,2014
BCG,West Bengal,1441000,1125617,2015
BCG,West Bengal,1454000,1115683,2016
BCG,West Bengal,1459000,1073518,2017
BCG,West Bengal,1445870,1045812,2018
BCG,West Bengal,1457370,1037628,2019
BCG,A & N Islands,7000,3593,2008
BCG,A & N Islands,8000,3881,2009
BCG,A & N Islands,8000,4066,2010
BCG,A & N Islands,6000,3800,2011
BCG,A & N Islands,6000,3533,2012
BCG,A & N Islands,6000,3794,2013
BCG,A & N Islands,6000,4009,2014
BCG,A & N Islands,6000,3545,2015
BCG,A & N Islands,6000,3162,2016
BCG,A & N Islands,5000,2736,2017
BCG,A & N Islands,5040,2537,2018
BCG,A & N Islands,5160,2603,2019
BCG,Chandigarh,19000,15022,2008
BCG,Chandigarh,21000,18467,2009
BCG,Chandigarh,22000,18249,2010
BCG,Chandigarh,16000,18228,2011
BCG,Chandigarh,17000,18474,2012
BCG,Chandigarh,17000,19765,2013
BCG,Chandigarh,18000,20296,2014
BCG,Chandigarh,18000,20778,2015
BCG,Chandigarh,19000,21279,2016
BCG,Chandigarh,19000,21178,2017
BCG,Chandigarh,19450,21205,2018
BCG,Chandigarh,20330,19835,2019
BCG,Dadra & Nagar Haveli,9000,6350,2008
BCG,Dadra & Nagar Haveli,9000,6094,2009
BCG,Dadra & Nagar Haveli,9000,5671,2010
BCG,Dadra & Nagar Haveli,9000,5435,2011
BCG,Dadra & Nagar Haveli,9000,5323,2012
BCG,Dadra & Nagar Haveli,10000,6046,2013
BCG,Dadra & Nagar Haveli,10000,5717,2014
BCG,Dadra & Nagar Haveli,10000,7934,2015
BCG,Dadra & Nagar Haveli,11000,6854,2016
BCG,Dadra & Nagar Haveli,9000,7424,2017
BCG,Dadra & Nagar Haveli,10420,6667,2018
BCG,Dadra & Nagar Haveli,10790,7190,2019
BCG,Daman & Diu,4000,0,2008
BCG,Daman & Diu,4000,0,2009
BCG,Daman & Diu,5000,2036,2010
BCG,Daman & Diu,5000,2227,2011
BCG,Daman & Diu,5000,2413,2012
BCG,Daman & Diu,5000,2507,2013
BCG,Daman & Diu,5000,2603,2014
BCG,Daman & Diu,5000,2596,2015
BCG,Daman & Diu,5000,2818,2016
BCG,Daman & Diu,5000,2834,2017
BCG,Daman & Diu,6590,3741,2018
BCG,Daman & Diu,6870,3865,2019
BCG,Delhi,301000,194049,2008
BCG,Delhi,315000,194032,2009
BCG,Delhi,323000,185496,2010
BCG,Delhi,290000,200333,2011
BCG,Delhi,295000,220376,2012
BCG,Delhi,303000,221839,2013
BCG,Delhi,311000,227754,2014
BCG,Delhi,315000,235043,2015
BCG,Delhi,294000,233452,2016
BCG,Delhi,326000,223228,2017
BCG,Delhi,311590,222764,2018
BCG,Delhi,320430,224966,2019
BCG,Lakshadweep,1000,133,2008
BCG,Lakshadweep,1000,469,2009
BCG,Lakshadweep,1000,467,2010
BCG,Lakshadweep,1000,565,2011
BCG,Lakshadweep,1000,521,2012
BCG,Lakshadweep,1000,555,2013
BCG,Lakshadweep,1000,535,2014
BCG,Lakshadweep,1000,609,2015
BCG,Lakshadweep,1000,633,2016
BCG,Lakshadweep,1000,616,2017
BCG,Puducherry,19000,30838,2008
BCG,Puducherry,20000,29794,2009
BCG,Puducherry,21000,30312,2010
BCG,Puducherry,21000,28605,2011
BCG,Puducherry,21000,25831,2012
BCG,Puducherry,22000,29478,2013
BCG,Puducherry,23000,32808,2014
BCG,Puducherry,22000,32377,2015
BCG,Puducherry,22000,32207,2016
BCG,Puducherry,22000,33361,2017
DPT,All India,25099000,16701447,2008
DPT,All India,25186000,18473783,2009
DPT,All India,25536000,16675051,2010
DPT,All India,25301000,16351315,2011
DPT,All India,25421000,15535976,2012
DPT,All India,25594000,13844343,2013
DPT,All India,25928000,13517775,2014
DPT,All India,25870000,6832719,2015
DPT,All India,26252000,600815,2016
DPT,All India,26311000,88655,2017
DPT,Arunachal Pradesh,26000,11322,2008
DPT,Arunachal Pradesh,26000,9824,2009
DPT,Arunachal Pradesh,26000,11307,2010
DPT,Arunachal Pradesh,27000,10082,2011
DPT,Arunachal Pradesh,26000,12573,2012
DPT,Arunachal Pradesh,26000,14467,2013
DPT,Arunachal Pradesh,27000,12728,2014
DPT,Arunachal Pradesh,27000,16077,2015
DPT,Arunachal Pradesh,27000,1317,2016
DPT,Arunachal Pradesh,27000,168,2017
DPT,Assam,673000,425837,2008
DPT,Assam,672000,432883,2009
DPT,Assam,680000,438158,2010
DPT,Assam,677000,465138,2011
DPT,Assam,676000,444471,2012
DPT,Assam,681000,455769,2013
DPT,Assam,690000,445055,2014
DPT,Assam,702000,93495,2015
DPT,Assam,710000,2225,2016
DPT,Assam,707000,297,2017
DPT,Manipur,35000,32381,2008
DPT,Manipur,37000,34959,2009
DPT,Manipur,38000,33849,2010
DPT,Manipur,37000,34102,2011
DPT,Manipur,38000,33639,2012
DPT,Manipur,43000,36533,2013
DPT,Manipur,44000,34210,2014
DPT,Manipur,44000,33937,2015
DPT,Manipur,45000,5383,2016
DPT,Manipur,44000,213,2017
DPT,Meghalaya,59000,37596,2008
DPT,Meghalaya,61000,46573,2009
DPT,Meghalaya,62000,49601,2010
DPT,Meghalaya,68000,49754,2011
DPT,Meghalaya,69000,55010,2012
DPT,Meghalaya,70000,57263,2013
DPT,Meghalaya,71000,56744,2014
DPT,Meghalaya,72000,55074,2015
DPT,Meghalaya,73000,4468,2016
DPT,Meghalaya,73000,671,2017
DPT,Mizoram,18000,8397,2008
DPT,Mizoram,17000,17836,2009
DPT,Mizoram,17000,17013,2010
DPT,Mizoram,17000,15008,2011
DPT,Mizoram,17000,17591,2012
DPT,Mizoram,17000,15721,2013
DPT,Mizoram,17000,15206,2014
DPT,Mizoram,18000,14339,2015
DPT,Mizoram,18000,202,2016
DPT,Mizoram,18000,604,2017
DPT,Nagaland,37000,9560,2008
DPT,Nagaland,38000,19721,2009
DPT,Nagaland,38000,14852,2010
DPT,Nagaland,31000,14098,2011
DPT,Nagaland,30000,18037,2012
DPT,Nagaland,30000,16582,2013
DPT,Nagaland,31000,16060,2014
DPT,Nagaland,32000,16729,2015
DPT,Nagaland,32000,4545,2016
DPT,Nagaland,32000,769,2017
DPT,Sikkim,11000,7844,2008
DPT,Sikkim,11000,6152,2009
DPT,Sikkim,11000,6558,2010
DPT,Sikkim,11000,6447,2011
DPT,Sikkim,11000,5915,2012
DPT,Sikkim,11000,5961,2013
DPT,Sikkim,11000,5471,2014
DPT,Sikkim,11000,5196,2015
DPT,Sikkim,11000,10,2016
DPT,Sikkim,11000,9,2017
DPT,Tripura,58000,38772,2008
DPT,Tripura,53000,35359,2009
DPT,Tripura,53000,38266,2010
DPT,Tripura,51000,39872,2011
DPT,Tripura,51000,41278,2012
DPT,Tripura,51000,41522,2013
DPT,Tripura,51000,39806,2014
DPT,Tripura,57000,36955,2015
DPT,Tripura,57000,3351,2016
DPT,Tripura,57000,196,2017
DPT,Bihar,2617000,1293441,2008
DPT,Bihar,2615000,1694211,2009
DPT,Bihar,2652000,1338775,2010
DPT,Bihar,2775000,1509811,2011
DPT,Bihar,2814000,1629805,2012
DPT,Bihar,2842000,1623574,2013
DPT,Bihar,2877000,1826302,2014
DPT,Bihar,2734000,239008,2015
DPT,Bihar,2765000,39543,2016
DPT,Bihar,2839000,778,2017
DPT,Chhattisgarh,585000,371068,2008
DPT,Chhattisgarh,586000,422961,2009
DPT,Chhattisgarh,594000,390334,2010
DPT,Chhattisgarh,609000,388918,2011
DPT,Chhattisgarh,608000,373964,2012
DPT,Chhattisgarh,614000,378926,2013
DPT,Chhattisgarh,622000,400807,2014
DPT,Chhattisgarh,607000,108917,2015
DPT,Chhattisgarh,614000,1543,2016
DPT,Chhattisgarh,618000,882,2017
DPT,Himachal Pradesh,110000,93795,2008
DPT,Himachal Pradesh,114000,94073,2009
DPT,Himachal Pradesh,115000,88981,2010
DPT,Himachal Pradesh,110000,82538,2011
DPT,Himachal Pradesh,109000,83484,2012
DPT,Himachal Pradesh,108000,81405,2013
DPT,Himachal Pradesh,109000,79345,2014
DPT,Himachal Pradesh,113000,67778,2015
DPT,Himachal Pradesh,119000,100,2016
DPT,Himachal Pradesh,115000,0,2017
DPT,Jammu & Kashmir,205000,175548,2008
DPT,Jammu & Kashmir,205000,184713,2009
DPT,Jammu & Kashmir,208000,161603,2010
DPT,Jammu & Kashmir,216000,155394,2011
DPT,Jammu & Kashmir,216000,153658,2012
DPT,Jammu & Kashmir,218000,79550,2013
DPT,Jammu & Kashmir,221000,4225,2014
DPT,Jammu & Kashmir,214000,1040,2015
DPT,Jammu & Kashmir,213000,35,2016
DPT,Jammu & Kashmir,213000,575,2017
DPT,Jharkhand,756000,445805,2008
DPT,Jharkhand,759000,502969,2009
DPT,Jharkhand,770000,493633,2010
DPT,Jharkhand,798000,488084,2011
DPT,Jharkhand,799000,497978,2012
DPT,Jharkhand,808000,501337,2013
DPT,Jharkhand,820000,514711,2014
DPT,Jharkhand,807000,147311,2015
DPT,Jharkhand,809000,4018,2016
DPT,Jharkhand,818000,1292,2017
DPT,Madhya Pradesh,1837000,1252157,2008
DPT,Madhya Pradesh,1838000,1236865,2009
DPT,Madhya Pradesh,1867000,1167443,2010
DPT,Madhya Pradesh,1853000,1113400,2011
DPT,Madhya Pradesh,1866000,1079714,2012
DPT,Madhya Pradesh,1878000,1037065,2013
DPT,Madhya Pradesh,1906000,1052215,2014
DPT,Madhya Pradesh,1897000,20811,2015
DPT,Madhya Pradesh,1909000,3838,2016
DPT,Madhya Pradesh,1940000,2160,2017
DPT,Odisha,796000,379635,2008
DPT,Odisha,802000,609773,2009
DPT,Odisha,809000,513850,2010
DPT,Odisha,799000,523760,2011
DPT,Odisha,801000,562076,2012
DPT,Odisha,797000,502879,2013
DPT,Odisha,804000,530270,2014
DPT,Odisha,805000,462138,2015
DPT,Odisha,811000,553,2016
DPT,Odisha,811000,0,2017
DPT,Rajasthan,1701000,1142253,2008
DPT,Rajasthan,1709000,1150522,2009
DPT,Rajasthan,1737000,1063928,2010
DPT,Rajasthan,1716000,1013271,2011
DPT,Rajasthan,1728000,1013018,2012
DPT,Rajasthan,1737000,1050828,2013
DPT,Rajasthan,1762000,1041021,2014
DPT,Rajasthan,1749000,15422,2015
DPT,Rajasthan,1773000,5636,2016
DPT,Rajasthan,1787000,0,2017
DPT,Uttar Pradesh,5282000,4182355,2008
DPT,Uttar Pradesh,5317000,4118103,2009
DPT,Uttar Pradesh,5412000,3355117,2010
DPT,Uttar Pradesh,5284000,2999997,2011
DPT,Uttar Pradesh,5318000,3109579,2012
DPT,Uttar Pradesh,5387000,3281473,2013
DPT,Uttar Pradesh,5477000,3312789,2014
DPT,Uttar Pradesh,5543000,3327983,2015
DPT,Uttar Pradesh,5631000,429253,2016
DPT,Uttar Pradesh,5665000,34506,2017
DPT,Uttarakhand,187000,127411,2008
DPT,Uttarakhand,187000,150124,2009
DPT,Uttarakhand,190000,124552,2010
DPT,Uttarakhand,185000,145049,2011
DPT,Uttarakhand,185000,126842,2012
DPT,Uttarakhand,184000,148911,2013
DPT,Uttarakhand,187000,132891,2014
DPT,Uttarakhand,189000,8232,2015
DPT,Uttarakhand,191000,687,2016
DPT,Uttarakhand,189000,170,2017
DPT,Andhra Pradesh Old,1465000,1113040,2008
DPT,Andhra Pradesh Old,1459000,1122136,2009
DPT,Andhra Pradesh Old,1472000,1096234,2010
DPT,Andhra Pradesh Old,1423000,1077265,2011
DPT,Andhra Pradesh Old,1439000,1084135,2012
DPT,Andhra Pradesh Old,1445000,1073350,2013
DPT,Goa,24000,18057,2008
DPT,Goa,23000,14016,2009
DPT,Goa,24000,16718,2010
DPT,Goa,20000,16762,2011
DPT,Goa,20000,15950,2012
DPT,Goa,20000,764,2013
DPT,Goa,21000,326,2014
DPT,Goa,21000,273,2015
DPT,Goa,22000,250,2016
DPT,Goa,21000,106,2017
DPT,Gujarat,1246000,754357,2008
DPT,Gujarat,1244000,856563,2009
DPT,Gujarat,1261000,868501,2010
DPT,Gujarat,1243000,870928,2011
DPT,Gujarat,1251000,884351,2012
DPT,Gujarat,1251000,126987,2013
DPT,Gujarat,1267000,24932,2014
DPT,Gujarat,1273000,19826,2015
DPT,Gujarat,1354000,17591,2016
DPT,Gujarat,1292000,12896,2017
DPT,Haryana,541000,334816,2008
DPT,Haryana,541000,426679,2009
DPT,Haryana,550000,398521,2010
DPT,Haryana,532000,389250,2011
DPT,Haryana,537000,382645,2012
DPT,Haryana,539000,34700,2013
DPT,Haryana,548000,5131,2014
DPT,Haryana,556000,4107,2015
DPT,Haryana,555000,1364,2016
DPT,Haryana,564000,719,2017
DPT,Karnataka,1099000,776665,2008
DPT,Karnataka,1107000,778124,2009
DPT,Karnataka,1119000,806536,2010
DPT,Karnataka,1114000,846937,2011
DPT,Karnataka,1110000,843215,2012
DPT,Karnataka,1110000,286714,2013
DPT,Karnataka,1121000,12865,2014
DPT,Karnataka,1122000,4285,2015
DPT,Karnataka,1157000,4107,2016
DPT,Karnataka,1131000,4049,2017
DPT,Kerala,493000,348305,2008
DPT,Kerala,494000,397962,2009
DPT,Kerala,497000,380065,2010
DPT,Kerala,504000,381701,2011
DPT,Kerala,497000,23825,2012
DPT,Kerala,493000,2929,2013
DPT,Kerala,496000,1303,2014
DPT,Kerala,503000,1224,2015
DPT,Kerala,516000,920,2016
DPT,Kerala,509000,660,2017
DPT,Maharashtra,1904000,1286366,2008
DPT,Maharashtra,1913000,1414339,2009
DPT,Maharashtra,1940000,1386611,2010
DPT,Maharashtra,1842000,1385285,2011
DPT,Maharashtra,1855000,1407166,2012
DPT,Maharashtra,1870000,1441055,2013
DPT,Maharashtra,1894000,1396046,2014
DPT,Maharashtra,1924000,1391985,2015
DPT,Maharashtra,1973000,20564,2016
DPT,Maharashtra,1947000,607,2017
DPT,Punjab,454000,273795,2008
DPT,Punjab,452000,332568,2009
DPT,Punjab,457000,321932,2010
DPT,Punjab,438000,302206,2011
DPT,Punjab,435000,315964,2012
DPT,Punjab,435000,316989,2013
DPT,Punjab,440000,320717,2014
